customer_id,customer_age,gender,occupation_category,monthly_income_lakh,monthly_expenses_lakh,total_savings_lakh,total_investments_lakh,total_debt_lakh,primary_bank,num_products_held,account_tenure_months,avg_monthly_transaction_count,digital_engagement_score,credit_utilization_pct,investment_preference,risk_appetite,customer_city_tier
CUST0012010,52,Other,Other,0.3,0.236,6.65,1.14,1.44,ICICI Bank,8,47,11,51.0,37.4,Mutual Funds,Moderate,Tier-2
CUST0012011,41,Female,Business Owner,1.662,0.888,154.8,143.35,92.17,HDFC Bank,3,167,85,95.5,48.8,Fixed Deposits,Low,Tier-2
CUST0012012,47,Male,Government,0.47,0.326,36.07,53.56,11.43,PNB,2,7,71,45.4,9.0,Equity,High,Tier-3
CUST0012013,29,Female,Business Owner,1.858,0.873,166.44,21.54,48.74,ICICI Bank,7,187,112,61.3,72.4,Real Estate,Moderate,Tier-1
CUST0012014,23,Male,Retired,0.39,0.189,10.6,11.01,9.82,SBI,4,101,67,81.5,62.2,None,Moderate,Tier-3
CUST0012015,33,Female,Retired,0.418,0.259,39.8,24.19,19.29,PNB,5,177,34,72.4,63.6,Hybrid,Moderate,Tier-2
CUST0012016,46,Female,Manufacturing,0.618,0.419,39.24,40.26,24.1,ICICI Bank,5,103,53,79.0,24.9,Fixed Deposits,Low,Tier-3
CUST0012017,25,Male,Other,0.344,0.19,20.64,1.5,15.85,ICICI Bank,6,106,17,32.5,7.9,None,Low,Tier-2
CUST0012018,71,Male,Manufacturing,0.596,0.479,32.22,22.83,4.78,Axis Bank,2,74,17,84.5,18.1,None,Low,Tier-1
CUST0012019,48,Male,Manufacturing,0.61,0.438,29.17,24.29,22.14,HDFC Bank,8,143,25,53.9,85.9,Fixed Deposits,Moderate,Tier-1
CUST0012020,27,Male,Other,0.559,0.311,36.02,48.34,4.71,HDFC Bank,7,160,95,90.6,10.2,Fixed Deposits,Moderate,Tier-1
CUST0012021,43,Female,IT/Tech,0.743,0.579,62.52,20.34,22.28,ICICI Bank,2,270,96,93.5,67.0,Fixed Deposits,Low,Tier-1
CUST0012022,48,Male,Banking/Finance,0.695,0.436,21.0,22.65,3.01,Kotak Mahindra,6,121,67,43.0,39.0,Fixed Deposits,Moderate,Tier-2
CUST0012023,49,Female,Government,0.396,0.274,36.37,27.3,10.5,SBI,2,221,53,71.6,39.0,Real Estate,Moderate,Tier-2
CUST0012024,39,Female,Banking/Finance,0.3,0.181,6.76,1.42,15.03,HDFC Bank,4,295,92,45.1,36.8,Fixed Deposits,Low,Tier-3
CUST0012025,57,Male,Manufacturing,0.576,0.357,11.81,16.42,23.4,ICICI Bank,2,105,15,59.2,31.9,Mutual Funds,High,Tier-3
CUST0012026,33,Female,Retired,0.612,0.508,37.53,28.02,12.51,HDFC Bank,4,179,36,61.5,69.0,Mutual Funds,Low,Tier-1
CUST0012027,26,Male,Business Owner,2.661,2.232,154.3,4.27,52.45,Bank of Baroda,3,21,71,72.0,63.9,Gold,High,Tier-3
CUST0012028,32,Female,Business Owner,1.296,0.893,48.2,59.99,44.03,ICICI Bank,7,172,89,78.2,30.4,None,High,Tier-1
CUST0012029,35,Male,IT/Tech,0.4,0.307,6.21,4.39,18.57,HDFC Bank,5,210,69,87.4,40.2,Mutual Funds,Low,Tier-2
CUST0012030,57,Male,Business Owner,2.202,1.29,182.02,190.34,0.37,HDFC Bank,1,65,116,81.1,34.1,Fixed Deposits,Low,Tier-3
CUST0012031,50,Male,Banking/Finance,0.808,0.458,57.4,45.01,36.22,PNB,8,234,106,76.9,79.4,Mutual Funds,Low,Tier-2
CUST0012032,28,Male,IT/Tech,0.699,0.539,34.63,21.08,28.82,ICICI Bank,4,240,15,53.9,11.3,Gold,Moderate,Tier-2
CUST0012033,33,Male,Government,0.615,0.418,57.12,76.93,23.46,ICICI Bank,5,27,79,63.1,25.5,Gold,High,Tier-1
CUST0012034,44,Male,Retired,0.393,0.178,36.25,41.52,4.85,ICICI Bank,7,246,106,55.5,80.3,Fixed Deposits,Moderate,Tier-2
CUST0012035,60,Female,Retired,0.3,0.18,4.67,6.95,6.34,ICICI Bank,8,174,107,48.6,36.7,Mutual Funds,Moderate,Tier-2
CUST0012036,29,Male,Manufacturing,0.322,0.202,21.1,26.91,1.64,SBI,2,266,47,91.5,30.3,Fixed Deposits,Moderate,Tier-1
CUST0012037,53,Male,IT/Tech,1.016,0.444,33.71,4.84,21.97,Kotak Mahindra,1,97,39,41.0,14.6,Fixed Deposits,Moderate,Tier-2
CUST0012038,42,Male,Banking/Finance,1.099,0.65,66.01,90.07,64.07,ICICI Bank,6,92,99,66.1,33.6,Fixed Deposits,Moderate,Tier-3
CUST0012039,44,Male,Government,0.433,0.281,6.2,0.41,18.43,Bank of Baroda,8,115,112,41.8,20.0,Mutual Funds,High,Tier-1
CUST0012040,35,Male,Other,0.3,0.165,15.44,20.24,7.29,Other,2,153,52,75.6,56.2,Fixed Deposits,Moderate,Tier-1
CUST0012041,63,Male,Government,0.739,0.416,35.38,50.85,22.38,Kotak Mahindra,8,101,37,72.4,54.0,Fixed Deposits,Moderate,Tier-3
CUST0012042,22,Female,Government,0.73,0.383,16.03,6.54,32.0,Axis Bank,3,249,18,68.7,47.7,Hybrid,Moderate,Tier-3
CUST0012043,35,Male,Other,0.398,0.224,13.26,13.84,3.59,ICICI Bank,6,236,88,79.1,16.2,Mutual Funds,High,Tier-1
CUST0012044,33,Male,Business Owner,1.147,0.841,106.36,71.72,50.27,Kotak Mahindra,3,92,22,49.9,35.9,Fixed Deposits,Moderate,Tier-3
CUST0012045,34,Male,Other,0.445,0.265,41.87,9.81,20.42,HDFC Bank,5,78,113,69.7,53.6,Mutual Funds,High,Tier-1
CUST0012046,34,Female,Retired,0.3,0.153,19.48,12.85,17.38,SBI,5,251,74,92.6,34.7,Fixed Deposits,Moderate,Tier-2
CUST0012047,22,Female,IT/Tech,0.656,0.316,58.72,9.97,38.53,SBI,1,283,106,58.6,45.2,Mutual Funds,Moderate,Tier-3
CUST0012048,69,Male,Government,0.837,0.385,40.14,48.39,19.03,Other,3,187,32,28.5,19.0,Real Estate,Low,Tier-3
CUST0012049,30,Male,Government,0.787,0.524,47.95,5.26,13.93,SBI,3,33,16,65.3,51.1,Fixed Deposits,Low,Tier-2
CUST0012050,38,Male,Government,0.3,0.222,17.14,13.91,17.24,HDFC Bank,1,112,19,68.4,15.3,Real Estate,Moderate,Tier-3
CUST0012051,67,Male,IT/Tech,0.612,0.31,44.61,40.21,6.58,ICICI Bank,7,206,14,40.9,41.4,Real Estate,Low,Tier-2
CUST0012052,47,Male,Banking/Finance,0.955,0.531,91.56,74.24,39.48,PNB,8,31,45,43.8,57.2,Hybrid,Low,Tier-2
CUST0012053,54,Female,Retired,0.529,0.37,18.73,9.46,18.99,Bank of Baroda,3,145,61,40.7,10.8,Mutual Funds,High,Tier-3
CUST0012054,44,Male,Government,0.605,0.306,11.6,17.29,35.15,SBI,1,21,63,16.5,85.5,Mutual Funds,High,Tier-3
CUST0012055,69,Female,Other,0.347,0.201,18.18,18.27,5.81,HDFC Bank,8,30,85,75.6,74.8,Mutual Funds,Moderate,Tier-2
CUST0012056,46,Other,Manufacturing,0.3,0.244,23.52,20.42,8.86,Axis Bank,7,291,90,54.9,33.1,Fixed Deposits,High,Tier-3
CUST0012057,31,Female,Retired,0.428,0.318,36.77,14.04,3.22,Bank of Baroda,1,4,65,82.3,24.9,Mutual Funds,Moderate,Tier-3
CUST0012058,64,Male,IT/Tech,0.961,0.628,11.4,15.24,31.45,ICICI Bank,3,81,114,91.8,17.8,Fixed Deposits,Moderate,Tier-1
CUST0012059,74,Male,Healthcare,0.879,0.576,13.97,6.11,36.21,ICICI Bank,5,178,8,78.6,77.2,Fixed Deposits,Low,Tier-2
CUST0012060,69,Male,Healthcare,1.016,0.832,18.92,19.1,57.7,HDFC Bank,4,131,34,62.8,27.2,Mutual Funds,High,Tier-1
CUST0012061,39,Female,Retired,0.3,0.193,26.18,36.64,9.2,Other,3,83,54,47.5,40.7,Hybrid,Moderate,Tier-3
CUST0012062,30,Female,Healthcare,0.3,0.208,27.68,29.29,13.59,SBI,4,180,96,87.0,13.5,Equity,Moderate,Tier-1
CUST0012063,23,Male,Business Owner,1.122,0.603,14.46,3.62,33.11,ICICI Bank,4,250,77,52.0,35.5,Fixed Deposits,Moderate,Tier-2
CUST0012064,34,Male,Business Owner,2.189,1.382,119.72,63.41,58.34,Kotak Mahindra,7,206,13,43.1,33.0,Hybrid,Moderate,Tier-2
CUST0012065,49,Female,Healthcare,0.643,0.287,35.22,6.52,4.88,SBI,4,21,49,67.5,23.5,Gold,Moderate,Tier-1
CUST0012066,31,Female,Retired,0.3,0.16,22.86,12.05,16.99,Other,8,140,58,95.4,25.9,Equity,Low,Tier-2
CUST0012067,29,Male,Healthcare,0.3,0.218,4.87,0.27,11.55,SBI,2,77,32,63.5,61.6,Fixed Deposits,Moderate,Tier-1
CUST0012068,45,Female,Healthcare,0.677,0.36,9.25,13.42,30.24,SBI,8,143,62,39.7,79.0,Equity,Moderate,Tier-2
CUST0012069,39,Male,Banking/Finance,1.086,0.45,13.61,5.69,62.68,SBI,1,243,111,40.6,44.6,Fixed Deposits,High,Tier-1
CUST0012070,31,Female,IT/Tech,1.124,0.698,95.01,98.06,20.42,ICICI Bank,6,270,26,91.4,66.0,Equity,Moderate,Tier-3
CUST0012071,32,Male,Other,0.453,0.303,9.43,11.57,1.65,ICICI Bank,3,174,5,44.0,41.9,Fixed Deposits,Moderate,Tier-2
CUST0012072,28,Female,IT/Tech,1.143,0.673,105.31,1.96,24.34,ICICI Bank,6,193,34,87.5,18.6,Hybrid,High,Tier-2
CUST0012073,23,Female,Business Owner,0.667,0.31,49.95,40.43,37.92,ICICI Bank,2,187,97,42.9,57.8,Fixed Deposits,Low,Tier-2
CUST0012074,35,Male,Business Owner,1.73,1.063,23.65,27.11,15.12,Bank of Baroda,3,278,14,73.2,35.1,None,High,Tier-3
CUST0012075,63,Other,Manufacturing,0.743,0.316,15.29,0.44,10.68,SBI,4,18,47,47.8,58.1,Fixed Deposits,Low,Tier-2
CUST0012076,29,Female,IT/Tech,0.535,0.433,17.22,20.75,16.81,PNB,2,135,77,69.0,31.7,Hybrid,Moderate,Tier-3
CUST0012077,36,Male,IT/Tech,1.134,0.79,16.06,13.18,56.13,SBI,5,168,19,78.4,62.4,Real Estate,Low,Tier-2
CUST0012078,43,Female,Manufacturing,0.632,0.313,57.35,31.63,29.73,SBI,7,197,66,74.2,92.6,Mutual Funds,Low,Tier-1
CUST0012079,73,Female,Business Owner,1.473,0.937,89.33,123.96,11.4,Bank of Baroda,8,22,74,71.5,1.5,Fixed Deposits,Low,Tier-1
CUST0012080,54,Female,Healthcare,0.68,0.373,51.67,9.84,30.34,Kotak Mahindra,3,163,119,79.1,11.7,Fixed Deposits,Low,Tier-1
CUST0012081,53,Male,Retired,0.426,0.334,11.36,12.21,15.27,SBI,1,31,54,28.5,55.3,Gold,Moderate,Tier-2
CUST0012082,61,Male,Retired,0.3,0.142,11.84,2.66,15.51,PNB,1,291,113,70.4,47.3,Real Estate,High,Tier-3
CUST0012083,39,Male,Banking/Finance,0.556,0.268,27.42,7.01,21.8,ICICI Bank,8,95,92,60.6,41.1,Gold,Low,Tier-2
CUST0012084,27,Male,Government,0.548,0.298,4.85,3.68,27.56,HDFC Bank,8,173,42,82.8,29.1,Mutual Funds,Moderate,Tier-3
CUST0012085,27,Male,IT/Tech,1.18,0.96,88.1,6.73,7.35,HDFC Bank,7,277,77,19.5,45.6,Gold,Moderate,Tier-1
CUST0012086,22,Male,IT/Tech,0.788,0.661,17.78,23.05,3.23,HDFC Bank,1,217,8,75.8,21.9,None,Low,Tier-2
CUST0012087,38,Female,IT/Tech,1.003,0.531,31.11,21.35,8.24,ICICI Bank,7,195,73,86.4,20.8,Gold,Moderate,Tier-3
CUST0012088,22,Male,Banking/Finance,0.948,0.776,43.88,15.68,2.4,HDFC Bank,7,84,89,76.3,46.8,Mutual Funds,Moderate,Tier-1
CUST0012089,27,Male,Other,0.489,0.35,4.2,0.48,27.0,Axis Bank,2,299,24,54.4,63.3,Equity,Moderate,Tier-1
CUST0012090,29,Female,Government,0.606,0.327,50.76,34.96,29.27,ICICI Bank,2,171,66,85.5,16.3,Fixed Deposits,Moderate,Tier-3
CUST0012091,27,Male,Banking/Finance,0.821,0.475,44.45,42.36,44.54,HDFC Bank,8,271,14,90.0,44.1,Equity,Moderate,Tier-3
CUST0012092,38,Male,Banking/Finance,0.44,0.272,31.62,40.24,18.28,HDFC Bank,5,90,81,35.8,23.3,Gold,Moderate,Tier-3
CUST0012093,23,Male,Business Owner,1.445,0.717,11.24,12.54,68.05,HDFC Bank,7,181,32,57.5,28.1,Equity,Moderate,Tier-1
CUST0012094,25,Female,Business Owner,2.089,1.466,82.56,28.78,66.05,ICICI Bank,6,236,13,10.9,30.1,Mutual Funds,Moderate,Tier-2
CUST0012095,23,Female,Healthcare,0.772,0.473,32.35,32.26,0.44,PNB,5,135,12,82.8,9.7,Mutual Funds,Moderate,Tier-1
CUST0012096,40,Male,IT/Tech,0.494,0.396,22.25,7.28,3.18,ICICI Bank,7,235,52,72.0,30.7,Equity,High,Tier-1
CUST0012097,42,Female,IT/Tech,1.103,0.591,57.66,67.42,62.27,Kotak Mahindra,1,95,90,26.6,31.8,Equity,Moderate,Tier-1
CUST0012098,27,Male,Healthcare,0.864,0.627,40.93,41.16,1.07,ICICI Bank,3,108,5,92.5,29.1,Mutual Funds,Moderate,Tier-3
CUST0012099,71,Female,Business Owner,0.688,0.473,64.38,93.98,32.58,ICICI Bank,1,28,6,67.8,27.9,Equity,Low,Tier-2
CUST0012100,64,Female,Government,0.506,0.252,19.8,5.97,2.23,HDFC Bank,1,265,29,67.3,34.2,Equity,Low,Tier-3
CUST0012101,33,Male,Government,0.534,0.257,41.97,9.91,26.68,Kotak Mahindra,7,78,96,76.5,25.8,Equity,Low,Tier-3
CUST0012102,43,Male,Other,0.779,0.47,26.71,26.4,3.9,HDFC Bank,3,9,112,89.6,55.7,Real Estate,High,Tier-2
CUST0012103,29,Female,IT/Tech,0.702,0.563,17.7,23.55,23.76,Kotak Mahindra,4,5,78,16.8,43.4,Fixed Deposits,Moderate,Tier-2
CUST0012104,38,Male,Manufacturing,0.354,0.201,21.55,14.55,9.27,Axis Bank,7,284,29,66.4,21.4,None,Low,Tier-2
CUST0012105,53,Male,Retired,0.3,0.191,3.95,4.39,4.8,SBI,8,85,89,67.0,24.0,Equity,Moderate,Tier-2
CUST0012106,31,Male,Other,0.365,0.237,2.88,1.68,13.4,ICICI Bank,8,238,69,57.1,55.5,Equity,Low,Tier-3
CUST0012107,38,Male,Government,0.698,0.36,45.48,30.01,5.32,HDFC Bank,7,201,33,62.5,69.7,Mutual Funds,Moderate,Tier-2
CUST0012108,53,Male,Government,0.43,0.282,32.31,28.41,14.28,Other,6,209,22,30.3,31.1,None,Moderate,Tier-2
CUST0012109,35,Female,Other,0.38,0.294,12.53,7.36,12.18,SBI,6,202,86,39.9,23.0,Equity,High,Tier-1
CUST0012110,51,Male,Healthcare,0.667,0.415,7.03,3.56,38.72,SBI,4,25,12,81.9,42.5,None,Low,Tier-2
CUST0012111,41,Female,Other,0.38,0.308,6.66,7.65,13.47,Bank of Baroda,6,137,76,79.8,56.4,Fixed Deposits,High,Tier-1
CUST0012112,23,Female,Healthcare,0.849,0.709,46.48,63.17,31.49,Kotak Mahindra,2,290,69,49.2,32.5,Mutual Funds,Moderate,Tier-1
CUST0012113,33,Male,Business Owner,0.381,0.286,20.74,10.0,21.46,ICICI Bank,4,138,59,59.0,67.8,Hybrid,High,Tier-3
CUST0012114,27,Female,IT/Tech,1.21,0.649,18.83,22.93,41.14,SBI,6,166,99,92.2,39.6,Mutual Funds,Moderate,Tier-3
CUST0012115,35,Other,Healthcare,0.8,0.565,55.82,4.98,47.0,SBI,6,55,48,96.1,41.0,Real Estate,High,Tier-1
CUST0012116,40,Male,Other,0.3,0.154,28.55,25.03,14.41,HDFC Bank,1,184,28,20.7,19.2,Fixed Deposits,Moderate,Tier-2
CUST0012117,30,Male,Retired,0.3,0.213,27.15,35.45,15.8,ICICI Bank,4,120,107,43.6,25.5,Mutual Funds,Low,Tier-1
CUST0012118,41,Female,IT/Tech,0.885,0.529,50.08,67.7,52.72,Other,2,114,54,52.7,92.6,Hybrid,High,Tier-3
CUST0012119,67,Male,Retired,0.319,0.238,6.42,0.31,12.55,HDFC Bank,3,16,61,84.9,38.2,Fixed Deposits,Moderate,Tier-2
CUST0012120,29,Female,IT/Tech,0.608,0.3,34.92,1.38,7.86,Axis Bank,2,190,19,78.0,60.2,Equity,Moderate,Tier-3
CUST0012121,22,Male,Manufacturing,0.346,0.171,19.08,17.56,5.12,SBI,7,97,64,57.8,25.9,Fixed Deposits,Moderate,Tier-3
CUST0012122,41,Female,Banking/Finance,0.435,0.211,4.82,0.35,16.84,Axis Bank,7,28,77,84.4,17.8,Mutual Funds,High,Tier-2
CUST0012123,65,Female,Banking/Finance,0.908,0.72,35.67,32.56,7.18,ICICI Bank,4,210,39,78.3,76.0,Gold,Moderate,Tier-1
CUST0012124,34,Male,Other,0.647,0.444,45.96,21.69,21.38,Axis Bank,3,200,44,49.1,43.8,Mutual Funds,Moderate,Tier-1
CUST0012125,24,Male,Banking/Finance,1.062,0.538,70.88,40.75,57.4,Bank of Baroda,8,64,10,49.1,72.1,Equity,Moderate,Tier-3
CUST0012126,68,Female,Other,0.59,0.384,50.53,28.76,1.77,HDFC Bank,2,241,94,83.3,16.5,Hybrid,Moderate,Tier-1
CUST0012127,36,Female,Business Owner,0.501,0.396,6.47,4.92,28.16,SBI,4,29,115,53.9,17.2,Real Estate,High,Tier-1
CUST0012128,37,Male,Other,0.582,0.435,47.72,45.49,6.18,PNB,6,39,15,59.8,48.9,Equity,Moderate,Tier-1
CUST0012129,29,Male,Other,0.417,0.223,2.72,0.87,4.59,Other,3,202,33,69.4,24.8,Fixed Deposits,High,Tier-2
CUST0012130,24,Male,IT/Tech,1.296,0.82,106.88,78.62,58.12,PNB,1,278,117,80.6,28.4,Real Estate,Moderate,Tier-2
CUST0012131,34,Male,Banking/Finance,1.108,0.478,42.87,43.85,62.05,Axis Bank,7,234,104,85.7,66.4,Fixed Deposits,Moderate,Tier-3
CUST0012132,27,Female,Business Owner,2.134,1.65,198.87,80.18,93.61,SBI,5,136,56,64.3,33.7,Fixed Deposits,Low,Tier-2
CUST0012133,27,Male,Retired,0.3,0.237,9.73,8.02,7.28,Other,7,217,13,73.2,40.5,Gold,Low,Tier-3
CUST0012134,74,Female,Other,0.3,0.216,13.09,14.95,16.47,Axis Bank,7,10,91,76.5,47.7,Gold,Moderate,Tier-2
CUST0012135,35,Male,Retired,0.395,0.227,25.09,14.67,15.52,PNB,2,181,28,72.9,34.1,Real Estate,Moderate,Tier-1
CUST0012136,31,Female,IT/Tech,0.599,0.463,46.91,9.61,32.53,SBI,1,113,6,72.4,19.8,Gold,Moderate,Tier-1
CUST0012137,29,Male,Business Owner,1.936,1.225,84.08,66.1,72.37,ICICI Bank,6,275,88,58.1,40.2,Fixed Deposits,Low,Tier-2
CUST0012138,44,Female,Manufacturing,0.3,0.139,28.64,29.37,6.25,SBI,7,271,47,42.5,46.2,Fixed Deposits,Moderate,Tier-3
CUST0012139,43,Female,Banking/Finance,1.021,0.493,84.06,70.48,14.67,HDFC Bank,7,143,111,42.8,74.3,Fixed Deposits,Low,Tier-3
CUST0012140,30,Male,IT/Tech,1.169,0.902,68.13,59.4,11.45,SBI,3,284,95,75.6,21.5,Hybrid,Moderate,Tier-2
CUST0012141,68,Female,Manufacturing,0.44,0.265,31.05,3.96,22.77,ICICI Bank,5,97,34,38.0,11.0,Mutual Funds,Low,Tier-2
CUST0012142,25,Female,Other,0.351,0.271,29.38,37.01,6.7,ICICI Bank,4,19,14,31.4,60.1,Fixed Deposits,Low,Tier-2
CUST0012143,68,Female,Government,0.71,0.506,21.48,29.12,28.96,Bank of Baroda,5,35,118,40.2,25.2,Real Estate,High,Tier-1
CUST0012144,43,Male,Retired,0.3,0.224,10.8,9.73,12.62,SBI,2,63,22,70.9,66.0,None,High,Tier-3
CUST0012145,47,Male,IT/Tech,0.845,0.458,30.95,30.55,40.86,ICICI Bank,1,65,36,88.2,12.3,Mutual Funds,Moderate,Tier-2
CUST0012146,37,Female,Manufacturing,0.355,0.292,22.3,21.82,2.13,HDFC Bank,5,280,53,38.9,72.4,Hybrid,Moderate,Tier-2
CUST0012147,29,Male,Manufacturing,0.574,0.298,20.85,30.98,0.84,Axis Bank,5,281,71,73.4,11.4,Mutual Funds,Moderate,Tier-1
CUST0012148,35,Female,Government,0.79,0.597,57.04,26.21,14.81,Axis Bank,3,141,80,63.7,46.6,Mutual Funds,Moderate,Tier-2
CUST0012149,47,Female,Other,0.785,0.352,52.78,44.19,34.7,Axis Bank,3,102,26,71.0,43.3,Fixed Deposits,Moderate,Tier-1
CUST0012150,30,Male,Retired,0.417,0.287,26.02,19.32,5.9,SBI,1,155,63,74.9,35.2,Real Estate,Moderate,Tier-3
CUST0012151,24,Female,Business Owner,1.113,0.666,75.11,112.43,0.74,SBI,2,121,49,64.6,22.7,Fixed Deposits,High,Tier-1
CUST0012152,30,Female,Healthcare,0.783,0.664,8.89,1.68,23.98,HDFC Bank,4,31,12,51.1,7.1,Mutual Funds,Low,Tier-1
CUST0012153,29,Male,Business Owner,0.989,0.485,54.75,62.77,22.93,ICICI Bank,6,13,70,45.3,49.8,Fixed Deposits,Moderate,Tier-3
CUST0012154,33,Female,IT/Tech,0.333,0.226,13.08,16.38,16.84,HDFC Bank,1,200,9,82.0,21.5,Equity,Moderate,Tier-2
CUST0012155,64,Male,Retired,0.418,0.355,33.72,14.12,19.83,ICICI Bank,5,283,111,91.0,54.4,Real Estate,High,Tier-3
CUST0012156,43,Male,Government,0.542,0.319,42.81,1.9,28.69,SBI,4,9,82,62.5,20.9,Real Estate,Low,Tier-1
CUST0012157,72,Female,IT/Tech,0.713,0.371,12.65,16.59,17.98,PNB,6,134,95,51.9,39.2,Gold,High,Tier-2
CUST0012158,30,Male,IT/Tech,0.803,0.572,57.19,42.2,25.45,SBI,6,206,54,44.5,23.9,Mutual Funds,Low,Tier-1
CUST0012159,22,Male,Retired,0.495,0.314,22.78,14.78,27.39,ICICI Bank,3,236,98,73.6,25.3,Gold,Moderate,Tier-3
CUST0012160,51,Male,Government,0.35,0.247,21.28,13.29,11.39,Kotak Mahindra,8,11,46,75.1,40.7,Hybrid,Moderate,Tier-1
CUST0012161,25,Male,IT/Tech,1.151,0.707,21.73,28.33,45.18,PNB,6,136,7,96.4,43.0,Mutual Funds,Low,Tier-2
CUST0012162,69,Male,Banking/Finance,1.011,0.53,88.32,97.61,53.13,HDFC Bank,6,127,95,80.3,11.8,Hybrid,Moderate,Tier-2
CUST0012163,51,Male,Banking/Finance,1.071,0.91,95.33,90.93,47.32,PNB,4,78,16,75.6,82.3,Fixed Deposits,Moderate,Tier-2
CUST0012164,23,Female,Other,0.834,0.399,31.87,47.74,22.52,PNB,4,209,86,44.9,42.1,Fixed Deposits,Moderate,Tier-2
CUST0012165,38,Male,Retired,0.3,0.149,13.55,17.62,13.54,SBI,7,105,17,43.7,52.4,Fixed Deposits,High,Tier-2
CUST0012166,37,Female,Other,0.344,0.211,27.59,1.84,11.12,SBI,7,236,45,61.3,29.1,Fixed Deposits,Low,Tier-2
CUST0012167,52,Male,Banking/Finance,0.754,0.591,59.99,18.09,42.21,SBI,8,184,49,56.8,17.2,Gold,Moderate,Tier-1
CUST0012168,38,Male,Retired,0.527,0.267,47.39,57.52,23.83,HDFC Bank,7,165,39,72.6,32.0,Real Estate,Moderate,Tier-1
CUST0012169,31,Male,Healthcare,0.529,0.422,27.15,30.8,2.05,Other,2,77,114,31.0,33.7,Mutual Funds,Moderate,Tier-2
CUST0012170,28,Female,Other,0.3,0.144,23.67,14.23,15.52,SBI,6,90,74,57.1,24.1,Real Estate,Low,Tier-2
CUST0012171,30,Male,Manufacturing,0.4,0.191,28.69,2.56,20.28,ICICI Bank,1,178,8,57.8,44.7,Mutual Funds,Low,Tier-1
CUST0012172,67,Male,IT/Tech,1.399,1.113,64.89,47.19,46.86,ICICI Bank,4,19,21,66.0,52.6,None,Low,Tier-2
CUST0012173,46,Female,Banking/Finance,0.698,0.455,14.23,18.98,14.07,Bank of Baroda,5,226,28,55.2,24.6,Mutual Funds,Moderate,Tier-2
CUST0012174,31,Male,Manufacturing,0.374,0.257,24.81,15.98,13.38,PNB,1,175,49,85.3,95.9,Gold,High,Tier-1
CUST0012175,32,Male,Business Owner,1.344,0.942,82.38,7.09,68.61,SBI,7,76,58,62.8,42.0,None,Moderate,Tier-1
CUST0012176,28,Female,Business Owner,0.3,0.192,6.51,8.47,11.7,HDFC Bank,6,55,41,53.4,5.7,Fixed Deposits,Low,Tier-1
CUST0012177,55,Male,Business Owner,1.362,0.975,105.43,29.3,26.68,HDFC Bank,4,242,11,82.8,20.1,Fixed Deposits,Moderate,Tier-1
CUST0012178,36,Male,IT/Tech,0.92,0.758,46.36,62.88,8.56,SBI,5,99,73,60.3,33.6,Fixed Deposits,High,Tier-1
CUST0012179,35,Female,Government,0.3,0.209,9.08,4.87,2.54,HDFC Bank,5,203,8,61.2,79.5,None,Moderate,Tier-2
CUST0012180,29,Male,Business Owner,0.901,0.719,65.91,50.65,4.3,SBI,3,124,99,41.1,25.5,Equity,Low,Tier-3
CUST0012181,31,Male,IT/Tech,0.888,0.448,43.59,42.63,40.74,Kotak Mahindra,6,242,112,57.4,70.2,Equity,Low,Tier-3
CUST0012182,41,Male,Manufacturing,0.413,0.214,15.57,23.01,0.04,HDFC Bank,2,171,56,74.4,36.7,Gold,Moderate,Tier-1
CUST0012183,27,Male,Government,0.806,0.58,72.2,100.58,39.39,ICICI Bank,2,47,37,82.1,42.2,None,High,Tier-1
CUST0012184,36,Male,Banking/Finance,1.304,1.045,84.86,10.01,27.64,ICICI Bank,2,257,71,18.8,8.0,Gold,Low,Tier-3
CUST0012185,38,Male,Banking/Finance,1.155,0.933,109.2,155.47,20.6,HDFC Bank,1,298,62,72.6,36.0,Equity,Low,Tier-3
CUST0012186,27,Female,Other,0.3,0.163,8.4,7.55,10.69,Bank of Baroda,7,191,118,52.3,35.7,Real Estate,Moderate,Tier-1
CUST0012187,51,Male,Government,0.555,0.314,31.71,30.76,29.59,ICICI Bank,7,176,68,83.3,23.6,Fixed Deposits,Moderate,Tier-2
CUST0012188,47,Male,Manufacturing,0.618,0.406,13.87,19.84,34.01,PNB,6,71,49,50.7,41.2,Gold,Low,Tier-2
CUST0012189,30,Male,IT/Tech,1.164,0.475,98.77,84.76,41.6,PNB,8,108,88,69.3,65.2,Mutual Funds,Low,Tier-1
CUST0012190,35,Female,Healthcare,0.653,0.543,30.07,9.79,37.96,Other,6,279,35,71.1,6.1,None,High,Tier-1
CUST0012191,26,Male,Banking/Finance,1.029,0.75,91.28,85.47,21.01,Axis Bank,2,210,16,50.3,50.9,None,Moderate,Tier-3
CUST0012192,40,Female,IT/Tech,0.951,0.756,70.49,52.33,14.7,SBI,2,56,6,47.9,35.7,Gold,Low,Tier-2
CUST0012193,23,Male,Retired,0.3,0.195,3.96,2.35,13.01,ICICI Bank,2,173,22,36.5,11.6,Gold,Low,Tier-1
CUST0012194,43,Female,Business Owner,1.317,0.616,28.64,33.25,4.3,Other,4,134,40,59.0,90.1,Fixed Deposits,High,Tier-1
CUST0012195,52,Male,Retired,0.3,0.175,25.07,14.29,2.57,HDFC Bank,3,168,34,37.6,49.0,Gold,Low,Tier-3
